name_norm,ss__c0,ss_Player,ss_Pos,ss_Age,ss_Tm,ss_G,ss_GS,ss_MP,ss_PER,ss_TS%,ss_3PAr,ss_FTr,ss_ORB%,ss_DRB%,ss_AST%,ss_STL%,ss_BLK%,ss_TOV%,ss_USG%,ss_OWS,ss_DWS,ss_OBPM,ss_DBPM,ss_VORP,ss_3P,ss_3P%,ss_FT%,ss_ORB,ss_AST,ss_STL,ss_BLK,ss_TOV,pl_Player,pl_height,pl_weight,pl_collage,pl_birth_city,pl_birth_state,pd_name,pd_position,pd_height,pd_birth_date,pd_college,PC1
geno carlisle,17174.0,Geno Carlisle,SG,28.0,POR,6.0,0.0,16.0,18.1,0.709,0.0,2.0,7.5,0.0,10.3,0.0,0.0,15.1,19.1,0.1,0.0,1.3,-5.5,0.0,0.0,0.24879631551634632,0.667,1.0,1.0,0.0,0.0,1.0,Geno Carlisle,190.0,81.0,University of California,Grand Rapids,Michigan,Geno Carlisle,G,6-3,"August 13, 1976",University of California,-17172.78628115928
kevin willis,9995.0,Kevin Willis,PF,27.0,ATL,81.0,51.0,2273.0,15.7,0.551,0.009,0.306,12.5,20.4,3.7,1.4,1.3,13.6,19.5,3.0,1.7,0.1,-1.3,0.5,2.0,0.286,0.683,253.0,57.0,63.0,47.0,144.0,Kevin Willis,188.0,79.0,St. John's University,New York,New York,Kevin Willis,F-C,7-0,"September 6, 1962",Michigan State University,-9968.738129740175
jermaine jackson,16215.0,Jermaine Jackson,SG,26.0,TOT,53.0,1.0,559.0,9.0,0.451,0.091,0.5,3.9,7.7,20.5,1.8,0.8,20.2,13.8,0.0,0.2,-3.7,-1.6,-0.5,1.0,0.1,0.727,19.0,74.0,19.0,6.0,34.0,Jermaine Jackson,193.0,92.0,University of Detroit Mercy,Detroit,Michigan,Jermaine Jackson,G,6-4,"June 7, 1976",University of Detroit Mercy,-16207.669816624079
bill hanzlik,6571.0,Bill Hanzlik,SF,24.0,SEA,81.0,76.0,1974.0,9.6,0.543,0.011,0.493,5.6,8.9,11.6,2.0,0.8,19.6,11.3,1.3,2.9,-1.6,2.2,1.3,0.0,0.0,0.784,99.0,183.0,81.0,30.0,106.0,Bill Hanzlik,201.0,83.0,University of Notre Dame,Middletown,Ohio,Bill Hanzlik,G-F,6-7,"December 6, 1957",University of Notre Dame,-6548.2842207144495
rex chapman,9166.0,Rex Chapman,SG,21.0,CHH,75.0,44.0,2219.0,12.6,0.467,0.15,0.153,3.5,5.9,12.6,1.5,0.7,7.7,27.1,-0.7,0.4,-0.7,-2.5,-0.7,60.0,0.314,0.795,74.0,176.0,70.0,25.0,113.0,Rex Chapman,193.0,83.0,University of Kentucky,Bowling Green,Kentucky,Rex Chapman,G,6-4,"October 5, 1967",University of Kentucky,-9140.512313282248
rex chapman,13502.0,Rex Chapman,SG,30.0,PHO,68.0,67.0,2263.0,14.4,0.521,0.325,0.196,1.6,7.2,14.8,1.6,0.4,10.0,23.1,2.4,2.1,1.0,-1.5,0.8,120.0,0.386,0.781,30.0,203.0,71.0,14.0,116.0,Rex Chapman,193.0,83.0,University of Kentucky,Bowling Green,Kentucky,Rex Chapman,G,6-4,"October 5, 1967",University of Kentucky,-13475.806657876177
rex chapman,10533.0,Rex Chapman,SG,24.0,WSB,1.0,0.0,22.0,7.2,0.417,0.167,0.0,4.9,15.3,22.0,2.2,0.0,20.0,28.8,-0.1,0.0,-5.7,-1.7,0.0,0.0,0.0,0.7192786333417487,1.0,3.0,1.0,0.0,3.0,Rex Chapman,193.0,83.0,University of Kentucky,Bowling Green,Kentucky,Rex Chapman,G,6-4,"October 5, 1967",University of Kentucky,-10532.142315740944
bill hanzlik,8047.0,Bill Hanzlik,SF,28.0,DEN,79.0,0.0,1982.0,15.3,0.537,0.055,0.547,4.4,9.7,20.7,2.4,0.4,15.2,21.1,2.4,2.3,0.4,0.0,1.2,8.0,0.195,0.785,88.0,316.0,107.0,16.0,165.0,Bill Hanzlik,201.0,83.0,University of Notre Dame,Middletown,Ohio,Bill Hanzlik,G-F,6-7,"December 6, 1957",University of Notre Dame,-8023.849427641873
jamaal tinsley,16998.0,Jamaal Tinsley,PG,25.0,IND,52.0,43.0,1378.0,16.4,0.541,0.559,0.181,2.4,9.4,37.7,3.3,0.9,21.6,17.5,1.9,2.5,2.3,0.5,1.7,77.0,0.372,0.731,28.0,303.0,84.0,17.0,110.0,Jamaal Tinsley,190.0,88.0,Iowa State University,Brooklyn,New York,Jamaal Tinsley,G,6-3,"February 28, 1978",Iowa State University,-16981.158050609894
kevin willis,12281.0,Kevin Willis,PF,32.0,ATL,2.0,2.0,89.0,15.2,0.441,0.024,0.366,12.8,34.9,5.9,0.6,2.5,12.8,27.8,-0.1,0.2,-7.1,-1.8,-0.2,0.0,0.0,0.667,10.0,3.0,1.0,3.0,7.0,Kevin Willis,188.0,79.0,St. John's University,New York,New York,Kevin Willis,F-C,7-0,"September 6, 1962",Michigan State University,-12279.274645503481
bill hanzlik,7674.0,Bill Hanzlik,SF,27.0,DEN,80.0,1.0,1673.0,10.5,0.495,0.029,0.456,5.3,8.1,14.8,2.2,0.9,15.5,16.8,0.8,1.4,-1.5,-0.2,0.1,1.0,0.067,0.756,88.0,210.0,84.0,26.0,115.0,Bill Hanzlik,201.0,83.0,University of Notre Dame,Middletown,Ohio,Bill Hanzlik,G-F,6-7,"December 6, 1957",University of Notre Dame,-7654.503039091992
jermaine jackson,17333.0,Jermaine Jackson,SG,28.0,NYK,21.0,0.0,230.0,8.0,0.542,0.061,0.394,1.5,10.3,15.5,1.6,0.3,20.5,9.7,0.1,0.1,-3.2,-0.5,-0.1,0.0,0.0,0.615,3.0,24.0,7.0,1.0,10.0,Jermaine Jackson,193.0,92.0,University of Detroit Mercy,Detroit,Michigan,Jermaine Jackson,G,6-4,"June 7, 1976",University of Detroit Mercy,-17329.366668909584
alvin scott,7477.0,Alvin Scott,SF,28.0,PHO,65.0,5.0,735.0,7.6,0.536,0.016,0.581,4.6,11.4,7.6,1.2,1.6,21.2,11.0,0.1,0.6,-3.4,0.6,-0.2,1.0,0.5,0.778,29.0,48.0,19.0,20.0,42.0,Alvin Scott,201.0,83.0,Oral Roberts University,Cleveland,Tennessee,Alvin Scott,F-G,6-7,"September 14, 1955",Oral Roberts University,-7468.296614394598
jamaal tinsley,21606.0,Jamaal Tinsley,PG,33.0,UTA,37.0,1.0,507.0,10.9,0.461,0.262,0.121,1.3,8.9,36.3,1.8,1.3,25.9,17.8,-0.2,0.3,-2.6,-2.2,-0.4,10.0,0.27,0.765,6.0,123.0,17.0,8.0,52.0,Jamaal Tinsley,190.0,88.0,Iowa State University,Brooklyn,New York,Jamaal Tinsley,G,6-3,"February 28, 1978",Iowa State University,-21598.828053360437
warren perkins,447.0,Warren Perkins,G,28.0,TRI,66.0,23.593374650359237,1209.7203165133815,12.479071407825398,0.385,0.15860433144009717,0.456,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,-0.1,1.9,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.646,62.18920998220897,143.0,39.89705245948935,24.470260133673126,73.93983201832528,Warren Perkins,190.0,86.0,Tulane University,New Orleans,Louisiana,Warren Perkins,G-F,6-3,"February 2, 1922",Tulane University,-433.2947234745383
shannon brown,18294.0,Shannon Brown,SG,21.0,CLE,23.0,5.0,202.0,7.5,0.455,0.338,0.189,3.4,8.9,8.1,1.8,1.2,14.9,21.1,-0.2,0.3,-4.4,-0.7,-0.2,7.0,0.28,0.714,6.0,10.0,7.0,3.0,14.0,Shannon Brown,193.0,92.0,Michigan State University,Maywood,Illinois,Shannon Brown,G,6-4,"November 29, 1985",Michigan State University,-18290.629157372325
richard anderson,8690.0,Richard Anderson,PF,27.0,TOT,74.0,3.0,1350.0,11.1,0.474,0.342,0.175,7.3,17.0,10.4,1.8,0.7,11.4,15.6,0.7,1.6,-0.7,0.5,0.6,48.0,0.32,0.753,91.0,112.0,51.0,16.0,61.0,Richard Anderson,208.0,108.0,"University of California, Santa Barbara",San Pedro,California,Richard Anderson,F-C,6-10,"November 19, 1960","University of California, Santa Barbara",-8674.279798069721
shannon brown,19427.0,Shannon Brown,SG,23.0,LAL,18.0,0.0,136.0,15.0,0.631,0.214,0.214,2.5,13.9,10.9,1.5,1.1,16.4,17.8,0.2,0.2,-1.2,-0.7,0.0,6.0,0.667,0.889,3.0,10.0,4.0,2.0,9.0,Shannon Brown,193.0,92.0,Michigan State University,Maywood,Illinois,Shannon Brown,G,6-4,"November 29, 1985",Michigan State University,-19424.297702933083
ed searcy,4588.0,Ed Searcy,SF,23.0,BOS,4.0,23.593374650359237,12.0,5.6,0.436,0.15860433144009717,0.333,0.0,0.0,11.5,0.0,0.0,15.085098559901962,18.906491853360468,0.0,0.0,-5.8,-8.1,0.0,22.215036720029588,0.24879631551634632,1.0,0.0,1.0,0.0,0.0,73.93983201832528,Ed Searcy,198.0,95.0,St. John's University,New York,New York,Ed Searcy,F,6-6,"April 17, 1952",St. John's University,-4587.567498423676
vernon maxwell,15265.0,Vernon Maxwell,PG,35.0,PHI,24.0,6.0,375.0,8.1,0.446,0.512,0.176,0.9,10.0,12.5,1.7,0.0,11.8,18.4,-0.1,0.4,-1.7,-1.2,-0.1,21.0,0.328,0.682,3.0,29.0,12.0,0.0,18.0,Vernon Maxwell,193.0,81.0,University of Florida,Gainesville,Florida,Vernon Maxwell,G,6-4,"September 12, 1965",University of Florida,-15259.892074555191
tim duncan,16647.0,Tim Duncan,PF,27.0,SAS,69.0,68.0,2527.0,27.1,0.534,0.01,0.498,10.2,27.6,17.4,1.3,5.3,11.3,29.7,5.9,7.2,2.4,4.9,5.9,2.0,0.167,0.599,227.0,213.0,62.0,185.0,183.0,Tim Duncan,211.0,113.0,Wake Forest University,St. Croix,U.S. Virgin Islands,Tim Duncan,F-C,6-11,"April 25, 1976",Wake Forest University,-16617.245870854647
justin reed,17508.0,Justin Reed,SF,23.0,BOS,23.0,0.0,121.0,13.7,0.576,0.103,0.517,7.9,7.6,12.9,1.3,0.6,12.3,15.1,0.2,0.1,0.1,-1.8,0.0,0.0,0.0,0.733,8.0,10.0,3.0,1.0,5.0,Justin Reed,203.0,108.0,University of Mississippi,Jackson,Mississippi,Justin Reed,F,6-8,"January 16, 1982",University of Mississippi,-17505.58741735694
vernon maxwell,10714.0,Vernon Maxwell,SG,26.0,HOU,80.0,80.0,2700.0,14.1,0.514,0.389,0.22,1.6,8.3,18.9,1.9,0.6,11.8,24.3,1.7,2.1,1.2,-1.6,1.1,162.0,0.342,0.772,37.0,326.0,104.0,28.0,178.0,Vernon Maxwell,193.0,81.0,University of Florida,Gainesville,Florida,Vernon Maxwell,G,6-4,"September 12, 1965",University of Florida,-10682.90268884143
delaney rudd,10343.0,Delaney Rudd,PG,28.0,UTA,82.0,0.0,874.0,11.8,0.512,0.214,0.249,2.0,6.6,36.9,2.1,0.1,24.4,21.2,-0.3,0.9,-2.3,-2.4,-0.6,17.0,0.279,0.831,14.0,216.0,36.0,2.0,102.0,Delaney Rudd,188.0,81.0,Wake Forest University,Halifax,North Carolina,Delaney Rudd,G,6-2,"November 8, 1962",Wake Forest University,-10332.270024839918
vernon maxwell,9805.0,Vernon Maxwell,SG,24.0,HOU,30.0,10.0,869.0,13.0,0.503,0.165,0.361,1.9,8.6,24.1,2.3,0.3,16.2,20.7,0.2,1.2,-1.1,-0.1,0.2,13.0,0.245,0.664,15.0,150.0,42.0,5.0,72.0,Vernon Maxwell,193.0,81.0,University of Florida,Gainesville,Florida,Vernon Maxwell,G,6-4,"September 12, 1965",University of Florida,-9794.507799550554
albert king,7721.0,Albert King,SF,25.0,NJN,42.0,7.0,860.0,17.7,0.531,0.017,0.226,8.8,12.0,10.2,2.3,0.6,11.4,26.8,1.0,0.9,0.5,-1.4,0.2,0.0,0.0,0.817,70.0,58.0,41.0,9.0,65.0,Albert King,198.0,86.0,University of Maryland,Brooklyn,New York,Albert King,F-G,6-6,"December 17, 1959",University of Maryland,-7710.810187875231
tim duncan,14096.0,Tim Duncan,PF,22.0,SAS,50.0,50.0,1963.0,23.2,0.541,0.008,0.424,9.7,22.2,12.1,1.2,4.4,12.7,27.2,4.0,4.7,1.5,3.4,3.4,1.0,0.143,0.69,159.0,121.0,45.0,126.0,146.0,Tim Duncan,211.0,113.0,Wake Forest University,St. Croix,U.S. Virgin Islands,Tim Duncan,F-C,6-11,"April 25, 1976",Wake Forest University,-14072.922052179309
justin reed,18081.0,Justin Reed,SF,24.0,TOT,72.0,6.0,997.0,7.9,0.467,0.003,0.407,6.6,8.4,6.8,1.2,1.1,13.0,18.9,-0.4,0.8,-4.2,-1.3,-0.9,0.0,0.0,0.725,53.0,41.0,23.0,15.0,52.0,Justin Reed,203.0,108.0,University of Mississippi,Jackson,Mississippi,Justin Reed,F,6-8,"January 16, 1982",University of Mississippi,-18068.708402972516
belus smawley,476.0,Belus Smawley,SG,32.0,BLB,44.0,23.593374650359237,1209.7203165133815,12.479071407825398,0.475,0.15860433144009717,0.391,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,3.8,1.0,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.859,62.18920998220897,125.0,39.89705245948935,24.470260133673126,73.93983201832528,Belus Smawley,185.0,88.0,Appalachian State University,Golden Valley,North Carolina,Belus Smawley,G-F,6-1,"March 20, 1918",Appalachian State University,-462.32850930041053
albert king,8100.0,Albert King,SF,26.0,NJN,73.0,69.0,1998.0,13.3,0.498,0.024,0.211,6.5,14.1,13.4,1.3,0.7,14.7,24.6,0.0,1.9,-1.5,-0.6,0.0,4.0,0.174,0.823,116.0,181.0,58.0,24.0,181.0,Albert King,198.0,86.0,University of Maryland,Brooklyn,New York,Albert King,F-G,6-6,"December 17, 1959",University of Maryland,-8076.8347425931
vernon maxwell,9345.0,Vernon Maxwell,SG,23.0,SAS,79.0,36.0,2065.0,12.1,0.496,0.156,0.294,2.5,8.5,20.7,1.9,0.2,16.0,20.9,0.1,1.4,-1.6,-1.7,-0.7,32.0,0.248,0.745,49.0,301.0,86.0,8.0,178.0,Vernon Maxwell,193.0,81.0,University of Florida,Gainesville,Florida,Vernon Maxwell,G,6-4,"September 12, 1965",University of Florida,-9320.92997703002
shannon brown,21195.0,Shannon Brown,SG,26.0,PHO,59.0,19.0,1400.0,13.6,0.507,0.314,0.166,3.1,9.5,8.1,1.6,0.8,9.1,22.8,0.8,0.8,0.0,-1.3,0.2,68.0,0.362,0.808,38.0,69.0,44.0,15.0,64.0,Shannon Brown,193.0,92.0,Michigan State University,Maywood,Illinois,Shannon Brown,G,6-4,"November 29, 1985",Michigan State University,-21178.06649329961
tyler zeller,24687.0,Tyler Zeller,C,27.0,BOS,51.0,5.0,525.0,13.0,0.508,0.006,0.247,9.2,17.0,12.2,0.7,3.3,10.2,16.5,0.5,0.6,-3.2,0.8,-0.1,0.0,0.0,0.564,43.0,42.0,7.0,21.0,20.0,Tyler Zeller,213.0,114.0,University of North Carolina,Visalia,California,Tyler Zeller,F-C,7-0,"January 17, 1990",University of North Carolina,-24679.55557626516
shannon brown,22346.0,Shannon Brown,SG,28.0,SAS,10.0,1.0,103.0,-0.5,0.36,0.071,0.321,1.1,12.6,6.4,0.5,0.0,20.0,17.5,-0.3,0.1,-9.2,-0.9,-0.2,0.0,0.0,0.778,1.0,5.0,1.0,0.0,8.0,Shannon Brown,193.0,92.0,Michigan State University,Maywood,Illinois,Shannon Brown,G,6-4,"November 29, 1985",Michigan State University,-22343.48609807116
derrick jones,24383.0,Derrick Jones,SF,19.0,PHO,32.0,8.0,545.0,12.0,0.604,0.091,0.339,7.6,8.2,3.1,1.2,1.9,8.6,11.7,0.9,0.2,-0.5,-0.5,0.1,3.0,0.273,0.707,39.0,12.0,14.0,13.0,13.0,Derrick Jones,203.0,100.0,University of Miami,Stone Mountain,Georgia,Derrick Jones,F,6-7,"February 15, 1997","University of Nevada, Las Vegas",-24375.412561721838
anthony bennett,22313.0,Anthony Bennett,PF,20.0,CLE,52.0,0.0,663.0,6.9,0.425,0.236,0.307,8.1,18.4,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-5.8,-1.5,-0.9,13.0,0.245,0.638,49.0,17.0,21.0,8.0,47.0,Anthony Bennett,203.0,111.0,"University of Nevada, Las Vegas",Toronto,Canada,Anthony Bennett,F,6-8,"March 14, 1993","University of Nevada, Las Vegas",-22304.186480542892
deron williams,22843.0,Deron Williams,PG,29.0,BRK,64.0,58.0,2059.0,17.6,0.564,0.374,0.302,0.9,8.9,32.8,2.4,0.5,15.0,21.8,3.8,1.5,2.7,-1.5,1.6,98.0,0.366,0.801,15.0,392.0,93.0,13.0,143.0,Deron Williams,190.0,90.0,University of Illinois at Urbana-Champaign,Parkersburg,West Virginia,Deron Williams,G,6-3,"June 26, 1984",University of Illinois at Urbana-Champaign,-22818.13103138466
shannon brown,22943.0,Shannon Brown,SG,29.0,MIA,5.0,2.0,89.0,4.4,0.482,0.368,0.211,0.0,1.3,5.2,2.4,0.0,16.2,13.1,-0.1,0.0,-4.2,-1.9,-0.1,3.0,0.429,0.75,0.0,3.0,4.0,0.0,4.0,Shannon Brown,193.0,92.0,Michigan State University,Maywood,Illinois,Shannon Brown,G,6-4,"November 29, 1985",Michigan State University,-22940.613516225847
tim duncan,21825.0,Tim Duncan,C,36.0,SAS,69.0,69.0,2078.0,24.4,0.554,0.007,0.307,7.3,29.6,15.5,1.2,6.4,11.7,27.8,3.4,4.9,-0.5,4.6,3.2,2.0,0.286,0.817,124.0,184.0,50.0,183.0,147.0,Tim Duncan,211.0,113.0,Wake Forest University,St. Croix,U.S. Virgin Islands,Tim Duncan,F-C,6-11,"April 25, 1976",Wake Forest University,-21800.07944377192
frank selvy,1559.0,Frank Selvy,SG,27.0,SYR,19.0,23.593374650359237,217.0,14.4,0.447,0.15860433144009717,0.511,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,0.2,0.2,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.646,62.18920998220897,30.0,39.89705245948935,24.470260133673126,73.93983201832528,Frank Selvy,190.0,81.0,Furman University,Corbin,Kentucky,Frank Selvy,G-F,6-3,"November 9, 1932",Furman University,-1556.342620478985
frank selvy,1000.0,Frank Selvy,G,22.0,TOT,71.0,23.593374650359237,2668.0,12.479071407825398,0.461,0.15860433144009717,0.51,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,1.2573073011999194,1.2273947528981102,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.728,62.18920998220897,245.0,39.89705245948935,24.470260133673126,73.93983201832528,Frank Selvy,190.0,81.0,Furman University,Corbin,Kentucky,Frank Selvy,G-F,6-3,"November 9, 1932",Furman University,-970.0411752753776
jalen rose,15401.0,Jalen Rose,SF,28.0,IND,72.0,72.0,2943.0,17.8,0.53,0.14,0.277,1.5,12.0,28.7,1.2,1.0,13.2,25.5,4.8,2.5,2.3,-0.5,2.8,59.0,0.339,0.828,37.0,435.0,65.0,43.0,211.0,Jalen Rose,203.0,95.0,University of Michigan,Detroit,Michigan,Jalen Rose,G-F,6-8,"January 30, 1973",University of Michigan,-15366.672932551632
jalen rose,14867.0,Jalen Rose,SF,27.0,IND,80.0,80.0,2978.0,16.7,0.547,0.164,0.257,1.6,12.5,18.4,1.5,1.1,12.4,23.2,4.4,2.9,1.6,0.5,3.1,77.0,0.393,0.827,42.0,320.0,84.0,49.0,188.0,Jalen Rose,203.0,95.0,University of Michigan,Detroit,Michigan,Jalen Rose,G-F,6-8,"January 30, 1973",University of Michigan,-14832.51410263812
kevin mchale*,10724.0,Kevin McHale*,PF,34.0,BOS,56.0,1.0,1398.0,18.5,0.553,0.021,0.257,9.8,15.9,8.8,0.4,2.5,10.4,24.2,2.5,1.5,0.9,-0.6,0.8,0.0,0.0,0.822,119.0,82.0,11.0,59.0,82.0,Kevin McHale*,208.0,95.0,University of Minnesota,Hibbing,Minnesota,,,,,,-10707.582622390792
jalen rose,18636.0,Jalen Rose,SF,34.0,PHO,29.0,0.0,246.0,13.4,0.592,0.547,0.14,1.5,9.0,9.3,1.0,0.6,9.0,18.3,0.4,0.2,1.1,-2.2,0.1,21.0,0.447,0.917,3.0,16.0,5.0,2.0,9.0,Jalen Rose,203.0,95.0,University of Michigan,Detroit,Michigan,Jalen Rose,G-F,6-8,"January 30, 1973",University of Michigan,-18632.138472880193
clinton wheeler,9074.0,Clinton Wheeler,PG,28.0,IND,59.0,0.0,513.0,12.0,0.507,0.0,0.258,4.1,4.5,26.7,3.4,0.2,26.1,16.4,-0.2,0.6,-2.9,-0.4,-0.2,0.0,0.24879631551634632,0.735,19.0,103.0,36.0,2.0,52.0,Clinton Wheeler,185.0,83.0,William Paterson University,Neptune,New Jersey,Clinton Wheeler,G,6-1,"October 27, 1959",William Paterson University,-9067.549344452977
sam lacey,4831.0,Sam Lacey,C,28.0,KCK,82.0,23.593374650359237,2595.0,15.8,0.484,0.15860433144009717,0.364,7.3,22.6,19.3,2.1,2.8,15.085098559901962,18.906491853360468,1.6,4.0,0.2,3.5,3.7,22.215036720029588,0.24879631551634632,0.762,189.0,386.0,119.0,133.0,73.93983201832528,Sam Lacey,208.0,106.0,New Mexico State University,Indianaola,Mississippi,Sam Lacey,C,6-10,"March 28, 1948",New Mexico State University,-4801.169745491789
jalen rose,17521.0,Jalen Rose,SF,32.0,TOR,81.0,65.0,2710.0,16.6,0.562,0.236,0.336,1.8,9.9,14.0,1.2,0.3,11.9,25.5,3.8,1.0,1.4,-2.2,0.8,108.0,0.394,0.854,44.0,209.0,63.0,10.0,180.0,Jalen Rose,203.0,95.0,University of Michigan,Detroit,Michigan,Jalen Rose,G-F,6-8,"January 30, 1973",University of Michigan,-17489.51963554709
kevin mchale*,7757.0,Kevin McHale*,PF,27.0,BOS,79.0,31.0,2653.0,20.7,0.617,0.006,0.44,10.0,19.2,7.4,0.5,2.4,11.0,21.9,7.6,3.4,2.5,-0.2,2.9,0.0,0.0,0.76,229.0,141.0,28.0,120.0,157.0,Kevin McHale*,208.0,95.0,University of Minnesota,Hibbing,Minnesota,,,,,,-7726.595874400735
frank selvy,1923.0,Frank Selvy,SG,30.0,LAL,80.0,23.593374650359237,2369.0,11.5,0.477,0.15860433144009717,0.36,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,1.3,2.3,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.714,62.18920998220897,281.0,39.89705245948935,24.470260133673126,73.93983201832528,Frank Selvy,190.0,81.0,Furman University,Corbin,Kentucky,Frank Selvy,G-F,6-3,"November 9, 1932",Furman University,-1896.2178196007744
kendall marshall,23857.0,Kendall Marshall,PG,24.0,PHI,30.0,6.0,400.0,6.7,0.449,0.415,0.11,0.5,7.3,28.4,2.0,0.4,25.8,18.3,-0.7,0.1,-5.5,-3.3,-0.7,16.0,0.327,0.692,2.0,73.0,16.0,2.0,43.0,Kendall Marshall,193.0,90.0,University of North Carolina,Dumfries,Virginia,Kendall Marshall,G,6-4,"August 19, 1991",University of North Carolina,-23850.963553413952
manu ginobili,18935.0,Manu Ginobili,SG,30.0,SAS,74.0,23.0,2299.0,24.3,0.612,0.395,0.449,3.3,14.7,26.4,2.6,1.1,14.5,28.7,6.6,4.5,6.1,1.9,5.9,156.0,0.401,0.86,63.0,332.0,109.0,33.0,200.0,Manu Ginobili,198.0,92.0,Unknown,Bahia Blanca,Argentina,Manu Ginobili,G,6-6,"July 28, 1977",Unknown,-18907.733564125738
eric fernsten,5834.0,Eric Fernsten,PF,26.0,BOS,56.0,0.0,431.0,14.4,0.497,0.0,0.34,10.5,14.3,8.7,1.8,1.6,10.2,18.1,0.5,0.6,-1.0,0.4,0.2,0.0,0.24879631551634632,0.635,40.0,28.0,17.0,12.0,20.0,Eric Fernsten,208.0,92.0,University of San Francisco,Oakland,California,Eric Fernsten,C-F,6-10,"November 1, 1953",University of San Francisco,-5828.806753756789
dave fedor,1842.0,Dave Fedor,F,22.0,SFW,7.0,23.593374650359237,27.0,2.2,0.287,0.15860433144009717,0.1,6.181565025009618,13.708657175836867,13.009962314342726,1.6482685648326287,1.4106242785686793,15.085098559901962,18.906491853360468,-0.1,0.0,-1.7783863057171725,-0.5485695052170987,0.5598788286772164,22.215036720029588,0.24879631551634632,0.0,62.18920998220897,1.0,39.89705245948935,24.470260133673126,73.93983201832528,Dave Fedor,198.0,86.0,Florida State University,Unknown,Unknown,Dave Fedor,F,6-6,"December 10, 1940",Florida State University,-1841.4686737727552
eric fernsten,4449.0,Eric Fernsten,C,22.0,CLE,4.0,23.593374650359237,9.0,-6.5,0.0,0.15860433144009717,0.0,0.0,11.8,0.0,0.0,0.0,15.085098559901962,18.906491853360468,0.0,0.0,-15.5,-2.4,0.0,22.215036720029588,0.24879631551634632,0.7192786333417487,0.0,0.0,0.0,0.0,73.93983201832528,Eric Fernsten,208.0,92.0,University of San Francisco,Oakland,California,Eric Fernsten,C-F,6-10,"November 1, 1953",University of San Francisco,-4448.612349926816
aaron james,4492.0,Aaron James,SF,23.0,NOJ,75.0,23.593374650359237,1346.0,13.7,0.495,0.15860433144009717,0.343,6.8,11.6,6.8,1.1,0.2,15.085098559901962,18.906491853360468,1.0,1.2,-1.5,-2.4,-0.6,22.215036720029588,0.24879631551634632,0.75,93.0,59.0,33.0,6.0,73.93983201832528,Aaron James,203.0,95.0,Grambling State University,New Orleans,Louisiana,Aaron James,F,6-8,"October 5, 1952",Grambling State University,-4476.636085039503
lawrence boston,5753.0,Lawrence Boston,PF,23.0,WSB,13.0,23.593374650359237,125.0,12.6,0.485,0.0,0.25,15.1,16.2,2.3,1.5,0.8,12.2,20.7,0.1,0.1,-2.3,-2.4,-0.1,0.0,0.24879631551634632,0.615,19.0,2.0,4.0,2.0,8.0,Lawrence Boston,203.0,102.0,University of Maryland,Cleveland,Ohio,Lawrence Boston,F,6-8,"May 18, 1956",University of Maryland,-5751.287420011764
darryl watkins,19288.0,Darryl Watkins,C,23.0,SAC,9.0,0.0,71.0,0.5,0.349,0.0,0.333,8.5,11.4,0.0,1.4,2.2,28.9,15.2,-0.2,0.0,-10.1,-2.7,-0.2,0.0,0.24879631551634632,0.4,5.0,0.0,2.0,2.0,7.0,Darryl Watkins,211.0,117.0,Syracuse University,Paterson,New Jersey,Darryl Watkins,C,6-11,"November 8, 1984",Syracuse University,-19286.050362340768
joe crispin,15611.0,Joe Crispin,PG,22.0,PHO,15.0,0.0,129.0,19.6,0.58,0.625,0.143,1.7,7.1,30.9,1.6,0.0,13.1,23.8,0.4,0.1,4.7,-4.3,0.1,15.0,0.429,1.0,2.0,24.0,4.0,0.0,9.0,Joe Crispin,183.0,83.0,Pennsylvania State University,Pitman,New Jersey,Joe Crispin,G,6-0,"July 18, 1979",Pennsylvania State University,-15608.601465257632
barry clemens,3890.0,Barry Clemens,SF,30.0,CLE,71.0,23.593374650359237,913.0,13.4,0.513,0.15860433144009717,0.211,4.5,14.8,12.8,1.8,0.1,15.085098559901962,18.906491853360468,0.9,0.7,-1.1,-1.1,0.0,22.215036720029588,0.24879631551634632,0.849,42.0,80.0,36.0,2.0,73.93983201832528,Barry Clemens,198.0,95.0,Ohio Wesleyan University,Dayton,Ohio,Barry Clemens,F,6-6,"May 1, 1943",Ohio Wesleyan University,-3879.4732542658367
